earlyAD,lateAD
AC139491.8,CYB5A
LINC02077,NOTCH3
SSX3,CDAN1
AC092849.2,CFAP97D1
AL133304.1,BX470102.2
AC133106.1,RBBP4
CGB7,AL499616.1
AL049548.1,AC108718.1
STAP2,HFM1
ZNF774,CCNJ
WDHD1,UBAP2L
Z82188.2,ATP1B3-AS1
SCAMP4,AC092535.5
STT3A,IKZF4
AC090206.1,FAM53B-AS1
DCST1,BMS1
MORC2,CAMTA1
ATXN7L1,NAA15
ATP6AP2,ARL6IP4
AP002768.1,AC079209.2
ZNF460-AS1,DPT
AP000962.1,LY6D
AC093627.22,AC005414.1
AC025262.1,GLIS2
SAA4,DUSP12
LINC00599,AC091178.2
CTLA4,C16orf91
AL022238.2,RPP30
UTP3,RNF157-AS1
FAM138C,FAM86B2
AC008443.2,STRIP1
AC090337.2,PROP1
CCT7,SYNGR2
ZP4,TIGAR
AC226101.1,ARRDC3-AS1
AC021701.1,HEMK1
H2BFM,CCDC18
INPP5J,CRYGA
BPIFA2,AC106779.1
AC079801.1,AC097499.2
CA13,AC010320.3
AC016877.1,AC092111.2
IKZF4,ERCC6
ALOX12,SIRT2
LINC02672,AL353593.1
TP53TG3,AC073314.1
LINC01817,N6AMT1
JMJD7,XIRP2
OR1F1,AC108050.1
AC125421.1,GATAD2B
PEX13,MTX1
AC090103.1,UPK2
HAPLN1,IL6R-AS1
AL157871.5,MED4-AS1
FAM162A,CDC27
AL138760.1,AC100788.1
MMAA,MTA3
ZNF586,DEPDC1-AS1
AL136038.5,EIF4EBP3
AL162311.1,EMP3
ACY1,RAB39A
ZNF511,RNF123
NEURL1-AS1,RPP40
AL954642.1,AC132872.2
CACNA1F,NINJ2
FAM117A,NOSTRIN
AC090403.1,AP000561.1
RABGGTA,FAM221B
KRT3,AC010261.2
LINC01749,WNT6
AC096861.2,AL109615.2
ZNF500,AC007406.3
AC011095.1,UMODL1-AS1
LINC01193,THOC7
CFHR3,ARHGAP31-AS1
AC074099.1,SLC5A9
SPRR2F,AL133230.1
AL137078.2,IGSF3
PDLIM5,AC005921.2
AC005392.1,AL021395.1
Z83847.1,NKIRAS1
SLC39A12,AL157400.3
AL096803.4,ZNF605
AC008659.1,RBM27
ARHGEF26-AS1,PDXK
CCAT2,AC016746.1
AC091588.3,ARPC1B
KRT2,LINC01578
LIPM,Z69706.1
LINC02325,AC025822.2
AC079414.1,C2CD2L
S100G,EPHX1
LINC01309,DCST1
SEC61B,SLC1A2
NUTM2G,AC105020.6
AC015712.7,AC138904.1
AC010761.3,GINS1
SLC25A44,AL445223.1
CES3,PRMT1
AC007277.1,ATP5MF
TEX46,AC019185.2
ROM1,P2RX5
PLEKHG3,AL031289.1
LINC01562,EXOC5
CLEC3A,ACSL5
AC091564.5,C2orf15
BCO2,LMAN2
AC084741.1,AC009570.1
TMED1,AC007389.5
AL590133.1,AC013731.1
AL162725.2,SLC12A9-AS1
AC008869.1,CYP3A4
AL645608.4,AC099550.1
AL023806.1,FAM210A
PKP4-AS1,RYR2
SSPN,AC006547.3
TGIF1,AC090015.1
AC009088.1,LINC01046
TCP11X1,FXYD2
H2AFB3,AC099681.1
DLGAP2-AS1,AC022007.1
AC008966.1,SEPTIN9
PMVK,AC004551.1
AC130651.1,CSTF3-DT
C14orf93,CA13
COL4A2,COX6C
AP002856.1,SLC18B1
AGAP2,AC018437.3
PCDH19,AC009053.2
AC009974.1,UBXN10
AC126323.2,AL138824.1
AP001767.3,NDUFB2-AS1
LINC00189,AC097369.2
AL357835.1,DSC2
WWC2-AS1,POTEG
DKKL1,AC105402.4
ZC3H12D,AC073476.3
ERN1,LINC01708
AC108488.1,AC024022.1
C14orf177,LINC01098
LNCNEF,GLRA4
LINC01698,MPRIP
AC016573.1,AC023355.1
AC114489.1,EXTL3-AS1
LINC02533,AC025434.1
CCDC13,PALB2
OAS1,LINC01560
LACC1,AC007317.1
AC022893.3,CAST
DEFB103A,AL359878.2
LINC01971,GATAD2A
AC139887.4,AC087627.1
AC010320.4,ATG16L1
SEC23A-AS1,CCDC154
AC084782.2,RASA1
AC005863.1,PHLDB3
AC020612.4,PGBD2
ZNF572,ZNF696
LINC02257,GPR78
AC008532.1,TUSC2
AC018521.6,TMCC3
LINC01589,AC016821.1
SENCR,ADGB
NQO2,BSN
TNFRSF14-AS1,CYP26C1
EHHADH,FBXL22
FCRLB,RNASEH2B-AS1
AC092053.5,AL590064.1
AL591069.1,AC010205.1
AC004597.1,C5orf52
AC025811.1,AL033379.1
IRF2,AL450306.1
AC106799.2,AMACR
ZBED4,CCDC200
AL162377.1,NAF1
RNF10,LINC02476
AC011483.2,DLL4
AC104777.1,GPR153
AC107884.1,DIS3L
BCKDHB,PCDHB9
C10orf95,FAM81B
AC091271.1,AC008403.3
CNOT9,MN1
RPS6KA2-AS1,TMEM129
LENG9,AL592494.2
AC099482.1,AC092335.1
AL445248.1,MRPL54
AC067930.2,FAM241A
IGLV6-57,XBP1
AC021146.12,TP53TG3D
AC098869.2,AC123784.1
BMP7-AS1,SAAL1
AC004707.1,AC005040.2
TAAR1,EFEMP2
IGLV7-35,GOLM1
AC087277.2,AC016229.1
IGHV1OR16-3,AC080013.5
TRBV5-7,AC124242.1
AC024681.2,AC092747.4
AL512624.2,AL359924.1
TRBV5-3,AC097639.1
MAGEA9,OPCML-IT1
FOXB2,AL445228.2
KRTAP10-9,Z96074.1
KRTAP10-11,AC008906.2
LINC01742,PDRG1
CDH23-AS1,CLEC4A
DEFB132,UTRN
LINC01875,POTEC
TRBV6-7,SAMD15
KRT73,ALDOB
TRAV21,OLA1
OR8K3,SSSCA1-AS1
OR5W2,AC007032.1
AC000067.1,AC005208.1
TRAV16,CDK13
SPACA5B,ZBTB5
IGHV3OR16-10,SPATA3
PRR9,AC009142.1
KRT6C,GUCY1A1
AL499627.2,EMP1
AC007876.1,PAQR3
AC093831.1,PAK1IP1
AC105390.1,AC129510.2
AP007216.1,DNAJC4
AP000851.2,FAM186B
AL591504.1,TFIP11
AL023913.1,AC004692.2
OR1S2,AL391834.3
IGKV2OR22-3,UPB1
LINC00555,LRP11
SPRR2A,SMAD1
LCE3C,RGS17
AL353579.1,AC010542.4
AC020914.1,AL121972.1
UGT1A6,ETFBKMT
AC068672.3,CCDC43
AC012409.4,IL34
AC025162.1,TMEM170A
AL691482.3,AL451085.2
IGLV8OR8-1,AL024508.2
IGKV1-22,TBC1D12
OR6B3,AF165147.1
TRAJ61,ZDHHC20
TRAJ60,TIGD3
TRAV38-1,SYNC
BMF-AS1,APOBEC3A
TRAJ42,AL391811.1
TRAJ38,FBP2
LINC00388,ATP6V1E1
TRAV8-2,MORF4L2
KRTAP5-3,AL034376.2
PRR33,AC016924.1
OR4A47,SMC2-AS1
AC092306.1,PAQR4
TAF11L3,TMEM242
IFNA7,DRAXIN
AC104445.1,OR52I1
KRTAP19-4,BX284613.2
TRAJ36,SSB
CRYGN,AP005131.5
AL109945.1,TMA16
DEPDC1,DOCK9-DT
LINC00857,EEF2KMT
AC005304.1,AL121830.1
MIR210HG,SNRPB2
TAGAP,CLK2
AL158151.3,CPSF6
AC005037.1,AL590560.2
OR2D2,GAS7
ACOT2,AC009271.1
AC138965.1,MRM2
AL391987.2,AC011450.1
LINC02554,Z82173.1
PLA2G4E-AS1,TTLL9
AL162413.1,MACF1
AC066585.1,UBLCP1
RASA4B,FANCI
AC108517.1,NDUFB5
HTR3A,GNRHR
ASNS,AC024257.4
PTPRS,AC099565.1
NUBPL,CYFIP2
MYO10,SPATA32
AKAP10,AP000487.1
FOXD1,AC034222.2
AC007383.3,MYB
AC073878.2,ZNF510
AC107031.1,MYO1C
CFAP126,AC009812.4
ZSCAN20,ZNF106
AC079226.1,RAB2A
AC131009.3,E2F6
SH3TC2,ALDH7A1
MIR1915HG,LINC01287
AL137060.3,CHTOP
NANOGNB,CNTFR-AS1
MRPL42,AC092794.1
BLID,CIAO2B
MXD4,CRHBP
AC093714.2,AL662884.3
AC008760.1,RTN1
MSRB2,PIKFYVE
DRAP1,TENT5D
MYO16-AS1,GDPD1
RTL4,LINC00618
PFDN6,KLHL7-DT
CERNA2,AC064852.1
AC005329.3,PROM1
ESCO1,HTR3E
C16orf97,AC093334.1
ZNF852,CITED4
AL732314.4,LINC02009
AC011257.1,C1QTNF3
FLNB-AS1,AL137003.2
AP000753.1,AC090559.1
ARL13B,AC008443.9
ZNF707,AC008250.1
CNTFR-AS1,AP005233.2
ASIC1,MYO18B
AL109763.1,RELA-DT
AC024909.1,SAC3D1
AC008870.2,AC009365.1
RTL8A,AC104167.1
AMBN,PRR22
BSX,LINC02177
DEFB131B,AC004160.2
AC010998.1,CNMD
STARD5,AC005081.1
AC024592.2,HNRNPC
AC120349.1,PIGBOS1
OR10H5,LINC01720
PTPN5,AP001267.2
AC012146.3,CHRNA6
FAM30A,RNF122
SIGLEC9,SPANXN4
MRS2,AP005131.6
LINC01798,EXOC3L2
LINC02811,SKOR1
AC027808.2,AL159169.2
PRSS56,EZH2
APELA,COLGALT1
AL161645.1,C8orf82
AC013724.1,FOXP1-IT1
AC125603.2,AC093655.1
TXNL4A,LHFPL3-AS1
AL356747.1,CDK9
AC115618.2,GLIPR1L2
AC103702.2,TCEAL4
BX546450.1,AL359233.1
AC069294.1,Z95115.2
LINC02161,LINC00460
AC073957.2,AC106820.2
FCN1,AC092428.1
LINC01779,ZNF836
AL357375.1,AC003086.1
AC099506.3,AC126283.1
LGALS16,IGFL2
LINC01480,BTNL2
GLOD5,TBL2
AL078612.2,GAR1
THAP7,LINC00963
PLK4,ESRRB
LINC00524,MATN1
AC106886.3,ZNF616
LINC01899,MAK16
OSTM1,RTP1
HTR3C,KBTBD11
NAIF1,AL845311.1
HEY1,AC016394.1
AC012050.1,AF064858.1
SCARNA9,NT5C1A
FAM205C,C1QTNF2
AL031291.1,AC011997.1
MRPL23,SYNPR-AS1
AC090539.1,RRN3
LINC01918,FKBP10
AC171558.3,LINC01106
AL596223.2,SNRPG
AC009303.3,KLHL29
AC136601.1,LRP3
TAF11L14,LINC01521
SLAMF9,CBR1
AC138907.7,GRIN3A
TRAJ54,TNFRSF18
AC133480.1,AC010327.8
REG3G,LINC01794
AC007278.2,AC010680.1
AL157817.1,RBM5-AS1
OR12D3,LINC00368
AC024619.2,AL157702.2
FBXW2,NPHP3
GPRC5C,MASTL
OR5H14,BLOC1S6
CEP72,ZNF180
AL355432.1,AP003392.5
SLC13A2,AL158090.1
SCARB1,AL033380.1
AC025031.4,NDUFS2
SMIM23,AC118754.1
RAMACL,BABAM1
AL133481.3,TNFRSF14-AS1
CTSD,PLA2G6
AC127496.3,AL589794.2
AC244517.2,PIWIL1
RWDD2A,ITPR3
AL627443.1,LINC01128
ABCA7,LINC00634
SOHLH1,SNAP47
LEFTY1,AC005696.1
AC020655.1,AC009779.2
AL159169.3,PLN
AL606753.2,TMEM186
GTF3C6,LAMC2
CU633906.5,RPLP1
SWSAP1,EIF2AK4
LINC01943,NDUFB3
CDC45,TMX4
AL133268.3,AC138304.1
AL158212.5,ZNF141
AC114980.1,HBM
AL606807.1,CEP95
ACOT13,GYG1
AP003068.2,DCTN1-AS1
AL139286.2,PRCP
PPP5D1,MORN2
AP000842.3,C2CD4D-AS1
SCGB2A1,TCP11
AL359502.2,AC012613.1
AC087354.1,PLS3-AS1
EXOSC2,ACOX2
HMX1,AC022535.3
SOCS6,CTBP1-AS
UBE2V1,WHAMM
IL1RN,AC007279.2
RBFOX2,AL359987.1
ZNF648,PIWIL4
ZNF37A,AC023593.1
AC243965.2,ANKRD52
LINC01952,HACD4
AC008764.3,WASHC3
RPS15,ZNF726
AC092287.1,ZNF252P-AS1
LINC02165,ENO4
AC015818.4,LINC02848
AL355526.1,AC073333.1
AP003501.2,CPVL
TRAJ21,ARL10
OR5D3P,AC019080.5
AC015468.2,ACSM4
TRBV7-7,AC074124.1
AL049541.2,EIF3E
KRTAP20-2,SRSF11
POGK,AC020978.2
AC135012.3,FAM245A
AC008964.1,AL117372.1
ZNF101,ZNF133
OR9G4,RABGGTB
AL451085.2,CD4
MPV17L,SLC36A3
LINC02520,RGL2
AL442125.2,SLC43A2
AL359916.1,NDUFS3
UST-AS1,LINC00309
LINC00365,BTF3
AC002057.2,OAF
COTL1,POLR2K
ITGA2B,ANGPTL7
AL353152.2,ZNF527
FAM230F,RALGPS2
C16orf71,ZFAND2A
SUV39H1,NQO1
PODXL2,TBC1D10A
OR3A1,C6orf89
AC024614.4,AL158151.3
AC008750.5,AC008870.4
LINC01262,AC139100.1
FOXR1,CPNE8
LINC01381,AL121932.2
OAF,HIF1A-AS3
AC022535.3,AC064834.1
AC130343.2,RFC4
SGPP2,AL360270.1
AC084114.1,SPINK2
IL10RB-DT,MEGF11
SAP130,MAML1
GZMH,SLC22A18AS
SPZ1,SLC25A19
SLC25A30,MYRIP
JUP,AC007292.1
SCTR,BIRC2
CCL25,ITSN1
KLRB1,AP001033.1
MTPAP,SMAD2
AC112503.2,TNRC6B
BVES-AS1,NAIP
ALX3,DIABLO
SPAG16-DT,LMAN2L
C11orf74,AC005580.1
AC092720.2,PRRG1
LINC02684,IPO9
BHMT,AXIN2
DAZ3,AC006288.1
CENPVL3,C5orf67
AC008763.1,ECHDC3
TRIM52,DRD2
GPC5-AS2,SLC9A1
VEZT,AL357513.1
RPS29,AL133259.1
GBA,LINC02122
CAMTA1-DT,DCHS1
CROCC2,TTLL4
AC109471.1,INSL6
SHMT1,FUT10
SLX1A,PP2D1
KCTD19,DYNC1LI2
AL353708.1,ZNRD2
AL109767.1,AL157392.1
LINC01883,ZNF99
NDN,AL357153.1
AL121974.1,RPUSD4
AC104260.3,AC092802.2
INTS14,NCOA2
AC099541.2,AL358134.1
EBAG9,AC234775.4
FBXO9,AC137770.1
EGLN3,PDE1B
STYK1,AC073052.2
AL157832.2,CMTR2
AC005050.1,AL592546.3
LINC01499,LINC01970
LRRC37A2,INPP5D
KLHL10,RAB3GAP2
CENPV,TMSB15B
AL049795.2,DSC3
C6orf132,LINC01711
LINC01845,BRCA1
TBPL2,AC024941.1
C1orf141,CCDC166
COX6B2,RAB12
LMO1,AC006296.2
AC009171.2,C1orf194
AP000223.1,AC096642.1
RTL10,AP000255.1
AL031768.1,GALNT9
AC005538.1,PRIMPOL
AP001198.1,LINC00534
AC104232.3,UBQLNL
LINC02692,AL121992.1
AC009248.3,TRPM6
AC022733.1,AL356417.3
AC093730.1,AC097515.1
AC112770.1,AC016573.1
AC025756.1,AC025262.4
IL27RA,FAR1-IT1
AP000944.6,UTP23
AC068338.2,AC107294.2
AC008505.1,AL451123.1
AC104777.2,ZNF780B
CPVL,FAH
AL357552.2,GALNT3
AC007540.1,AC004765.1
AVPR1A,GPRASP2
EPPIN,AC090692.2
AC128709.2,RETREG1
AL731537.1,ARHGAP9
AC010941.1,PDE6A
DDX41,DERL3
PHYHD1,AL162574.1
DANT1,CLPSL1
AC005832.1,ZSWIM8
AC097637.3,AL512770.1
AP000785.1,HPS4
CIB2,COX10
POTEB3,TSPAN11
HES2,RHBDF1
NFYB,ERRFI1
MTSS2,P3H2
AC091488.1,NAXE
RPS6KA2-IT1,C17orf58
FAM156A,AC023906.5
ANKDD1A,WDR81
CCDC106,ZNF460
GRM6,FANCL
AC087477.5,APOBEC2
RND2,METTL1
RASSF8,AL035696.3
TAGLN2,PRDM1
AC005224.3,CDC25B
AL136181.1,AC092667.1
AL713852.2,AQR
AC083841.2,AP003783.1
AP001453.2,SLC4A7
AC130710.1,AL138767.3
MTOR-AS1,KIAA1614-AS1
ANXA8,AL035587.2
AC009951.5,KIAA0355
AC013701.2,ZNF678
LINC02579,AC018557.1
IL20RA,CLBA1
AL157400.4,LRRC43
CFAP54,CENPH
P3H2-AS1,AF213884.3
AC093599.1,AC092651.3
CD40,PARD6G
ETHE1,GCNT1
Z84488.1,AL513550.1
OR5A2,HS2ST1
AL513285.1,CYP4F3
SPAST,SULT1C2
CYP4F3,ACOT2
IRF7,LINC01511
RASGRP4,AC073525.1
AC008625.1,LINC02030
LINC00661,KHDRBS1
AC125437.3,LINC02666
AC124014.1,AC093909.2
LINGO4,IGFBPL1
AC009908.1,DPP4
PRPS1,SNAPC4
AC066580.1,AC107980.1
LINC02301,AP001610.2
AL022341.2,ZNF480
AC100803.3,LINC02264
LINC02148,SLC9A9
AF064858.2,AL021408.1
YIPF3,AC016723.1
FAM72D,AC090577.1
SPESP1,AL033543.1
AP5S1,AC092053.3
FP325332.1,MANEA-DT
AC073941.1,AC023034.1
AL158198.1,AL451050.2
AC011465.1,HJV
AL022318.1,AC096564.2
AC022387.2,AC069214.1
COMMD4,AL049637.1
AP003500.1,LINC01818
LILRB1-AS1,PROSER2-AS1
AC100791.2,AC020910.5
AC002076.1,AC115837.2
TRAJ20,GTF3C5
IDO2,AC034114.2
LINC01900,CDCP2
ARPIN,AC112206.2
IL2,CCNJL
BPIFA1,VWA8-AS1
DDX43,STPG2-AS1
AP003718.1,TRAK2
AC008438.2,GALR3
PRCP,AC114489.1
AC104333.4,AF064866.1
AC010974.2,AC007920.2
AC024610.1,SNX6
AL391560.2,SWSAP1
GLIS1,AC079584.1
SCGB1D4,OTUD6B
AC012417.1,HARS
AC018755.1,AFF4
BCAT1,AL357172.1
CASD1,MYO1H
LINC02473,EDARADD
AC011370.1,TSR2
PRR23A,AL117327.1
TMIGD1,LUCAT1
MRPL22,AC024145.1
ALKBH3-AS1,ST7-AS1
LIMD1,STAU2
LINC02069,ATF6
AL136018.1,SCUBE2
AL078604.2,AL355581.1
AC119424.1,AC124014.1
AC078778.1,AL138960.1
HEXA-AS1,VPS50
AC015712.1,EQTN
IRX5,AC078788.1
AC005546.1,SYNPO2
PRNCR1,AC116428.1
AC004895.1,FRRS1
AP001095.1,LINC00840
C8orf49,ZNF79
LSINCT5,PPP4R1
AK6,BRICD5
AL031432.3,PACSIN1
AL157823.2,ARPP19
CACNA1C-IT3,RHNO1
CD244,SHISA9
RNF222,UTP15
TRIM65,AIMP1
CCSER2,FBXO9
AC007620.3,AC113410.4
AC087516.2,EXOSC8
ZEB2-AS1,C19orf53
FAM215A,AC068338.3
PRSS33,LDHA
AC012178.1,ADAM7
LINC02628,NFKBID
AP000866.1,GLS2
AL353658.2,UFSP2
AC006478.1,AC136297.1
PIGR,OIP5
AC138956.2,ATAT1
LINC02540,BRAT1
CNIH4,SETD6
RASSF5,SLC6A1-AS1
AC005544.2,AC010983.1
ADGRE3,TUBB6
AP006333.1,PPFIA2
TACR1,PUSL1
AC027306.1,GSTT2B
CELF2-AS1,AL391844.1
AC020703.1,AC104530.1
GTF2F2,DYNC1LI1
KANK1,NINL
LECT2,RASL11A
WDFY4,LINC02759
AC021236.1,ZWINT
FGF13-AS1,GBA2
DUOX1,MTRES1
LINC01192,KIF16B
AC006019.1,SMIM2-AS1
AC008667.2,PVALB
AL731555.1,RAPGEF5
AL354994.1,PSMB10
RASSF6,AC004554.2
AC051619.7,FBLIM1
LINC01986,NODAL
C15orf54,OR51I2
LINC01790,NR1I2
APEX2,SDHAF2
AC114341.1,AC009236.1
AC012414.5,SCAPER
AC027117.1,AL162390.1
ERI1,AL353768.1
AC009163.6,CCDC92
SETD6,LINC02739
AC025946.1,MIS18A-AS1
CER1,CBWD3
C19orf18,AC009411.2
AC104260.1,AC010978.1
LRRN4,FABP6
LINC02577,SCAF11
CIDEB,LINC00243
C2orf83,MTF1
DIPK1C,AL355076.2
AC010776.3,MBLAC1
NSUN7,PGPEP1L
CRYBG2,C6orf226
ZNRF4,CTDSP1
AC099535.2,ZDHHC14
LINC02431,CEPT1
LIPN,PSRC1
CA10,PLD6
AP000866.6,AUXG01000058.1
FAM182A,AL392046.1
GOLGA6L22,TTC39A
AC139099.1,LINC02097
AL050403.1,IBA57
AC010982.1,AL117336.2
AC025171.5,SOWAHB
AC106771.1,C12orf56
AL356215.1,AC021979.2
Z82180.1,SLC39A3
AC002550.1,ZNRD1
AC093326.1,RMC1
AC092623.1,DNM1
LINC00514,ITCH-AS1
MYRF-AS1,AC021979.3
AC092944.3,RASSF1
AL355916.2,AC016292.1
PTPN7,ACOXL
NAT1,FAM71E1
AL158151.1,AL442636.1
Z97353.2,STK17A
OASL,TMEM74
SETD9,LINC01992
C10orf25,AC008736.1
LINC02593,AL138963.1
UBL4B,GMPPA
AC073578.5,SCYL1
AC012186.2,BIK
AC026368.1,AC010680.3
ARHGAP4,AP001922.1
AC002057.1,DENND4C
LINC00184,MTHFR
FAM138B,SERPINE2
LINC02539,RANGRF
APBA3,SIGLEC5
C19orf57,KCNE2
DPM2,AC097500.1
LINC01487,AL390964.1
FAM47B,AL158212.5
AC254633.1,SCP2
TET1,AL121832.1
CYP4B1,AC022960.1
AL807761.4,AC105219.4
AC068112.1,CALHM1
Z85994.1,IRGQ
CYP11A1,LINC00939
OR56A3,GLOD5
TNP1,AC012506.4
AP000487.1,NUPR2
TRAV3,Z94057.1
AC009570.2,PPP2R2A
AC215217.1,AC068112.1
AL356859.1,TMEM18
AC006478.2,SFTPA2
TTC25,AL132780.1
SEC24C,AC037450.1
SPAG4,AC004990.1
SDF2,AC009090.6
LINC01640,TESMIN
MIR548A1HG,TSPAN32
AOPEP,PINK1
AC008608.2,AC068189.2
PACS2,LINC01917
AD001527.1,AP001978.1
WDR24,CALML4
UIMC1,CNN3
WWP1,AC132938.1
TGM7,CROCC2
OTC,SPAG7
AC002550.2,OBI1-AS1
LINC01167,IWS1
BRF1,AC087362.1
BTNL3,AC008474.1
AC099791.3,VSX1
MSMO1,AC091849.2
CA12,AP001453.1
ZDHHC6,LINC02543
PGPEP1L,AP002381.2
AL583804.1,LINC01504
OVOL1,FHL3
TBC1D9,AL080284.1
AL132986.1,AC092535.2
FADD,NDUFB10
AC024132.3,NPTXR
MVB12A,CCDC144A
CALY,DARS
AL135902.1,UNC5B
ARHGAP40,AL732314.4
PSMD9,AC022858.1
ROPN1B,TMEM39A
AC079411.1,FECH
AC011503.4,AC079305.3
AC073957.1,AC007622.2
AL357140.2,AL360020.1
TBX5-AS1,CHMP3
AL357793.2,AC008568.1
SDHB,CYTH2
AP006621.1,AP002961.1
PIP4K2A,AC011124.2
AL365205.3,LYNX1
LINC00362,DAPK3
AC019209.2,TINCR
AL592301.1,TMLHE
TFF1,AL035696.4
PROCA1,MAFK
AC073475.1,PIGW
CALCOCO1,C11orf87
MED20,GFPT1
SMCO2,ZNF773
AP003170.3,NOP53-AS1
PLEKHG4,BMX
SCGB1D2,GPATCH8
LINC01627,SLC24A4
AL357518.1,CLVS1
AC106892.1,FRK
AC087521.1,HIGD1B
PKNOX2-AS1,AC004687.3
AL513190.1,MCF2L
AC092337.1,LINS1
MYCNOS,HTR7
AC092994.1,ABHD1
AL449214.1,IGFL4
MGAT4D,LINC01226
AC005529.1,C17orf53
GDF3,SERAC1
ZNF35,AL136295.7
LINC00595,AC007216.3
AL034428.1,RAD17
AC021451.2,AP002765.1
CMAS,ZNHIT6
HHIP-AS1,SIAH2-AS1
KRT79,AC008277.1
AC008250.1,AC010531.3
SMAD5-AS1,AC018647.2
EFCC1,AQP9
PLEKHH2,MBD1
AC138965.2,AC104078.2
AC108733.1,AC016735.1
AC079799.1,LINC01412
AC138057.1,LAPTM4A-DT
AP000880.1,PFKFB4
KRT36,DSCAM
AC027801.4,ARHGAP19
AL359233.1,PXDN
AL133456.1,ELOB
NPSR1-AS1,HBQ1
RNF151,AF121898.1
AC024257.4,SPON1-AS1
TGFB1,UBE2J1
FA2H,ZBTB20
AC084083.1,AC046130.2
AC027088.2,C2orf42
AL031767.1,AC004946.2
TSSK4,AC239803.1
NXPH4,ODC1
AC006947.1,BCDIN3D-AS1
LPIN3,MRPS14
ZNF12,INSYN2B
AC091564.6,PYCR1
AC009951.6,AC092802.1
AC063960.1,USP3-AS1
Z97986.1,AC119403.1
AC074032.1,AC109472.1
AP000755.1,AC011365.1
AC005842.1,FDXR
AL110114.1,SNX18
WDR92,DMRTC1B
IGBP1-AS2,ITPK1-AS1
ELN-AS1,FOPNL
AL354936.1,LINC01122
AC109782.1,STX8
AC000058.1,CACNA1C-AS2
MCM3,TSPAN16
LINC02511,MARCH8
AC027682.3,STK31
TMEM126A,ANGPTL2
COL4A2-AS2,NRSN2
AC022150.4,AC005091.1
AC023510.2,AC007527.1
AP003498.1,ZMIZ2
ATP6V1E2,MRPL53
AC116428.1,SGK2
FBXL15,MRPL4
CR2,SAMD13
ZNF850,IRAK4
MAGIX,INMT
AL031283.2,SLC49A3
AC073648.7,AP003469.2
AL358334.3,RBM33
AC093567.1,B4GALT1
AC244250.4,CTPS2
AC106820.6,IQCE
AC004882.1,FNIP1
AC040173.1,MIER1
GLO1,CELSR1
ARHGAP45,TEX48
ABCG4,ZNF222
UGT1A8,AC025470.2
AC100839.2,RHOV
FFAR1,OVCH2
AC245140.1,AC092155.1
AC008124.1,IZUMO2
AC002458.1,AFAP1L2
ZNF532,AC020913.1
LINC01270,AC012184.1
AP005210.1,LITAF
TRIM60,VWA3B
HAUS7,AL353072.2
PLPPR2,AC068025.2
AC016590.3,AC005548.1
AC002310.2,TTYH1
ETNK2,AC116407.2
AC111149.1,LINC01841
MPC1L,MAGIX
SLC29A4,AL031670.1
AC023790.2,ZNF451
PLEKHA6,AC118553.1
AL050338.2,AC023824.3
C16orf95,DHCR24-DT
LINC00618,CAPN11
SPATA21,AC084757.3
AC207130.1,AC022784.1
LINC02097,AL022311.1
LSG1,ZNF366
ATPAF1,FPR3
LINC00967,Z97055.2
PLSCR3,AP000844.1
XBP1,AL353807.5
AC112219.2,NDEL1
AL499616.1,AL020994.2
AC080013.3,LINC00377
C11orf21,TMEM140
MRPS24,SLC25A10
OR1C1,EBPL
AC127496.6,BORA
LINC01896,POLR3K
AC068700.2,USP12-AS1
AC093462.1,SCUBE3
PLN,TSR1
AC010245.2,AC012560.1
AC008558.1,TESC-AS1
AC008798.3,POLR2G
RLBP1,FBLN5
AC067930.1,AC099343.3
ZC2HC1A,PLAGL1
AC078828.1,FBN3
AC138123.2,AL359851.1
RBM43,AC016885.2
AC022778.1,CCDC148-AS1
TMPRSS11E,CR936218.2
AC104574.1,SNHG10
SETSIP,CPT2
AL160191.1,FAM177A1
AC037433.1,LIX1L
AC116903.2,AL445685.1
AL365258.1,CD320
AC098817.1,AL160396.1
LRRC74B,CERS1
AC009884.1,AL596087.3
AL121906.2,HNMT
LINC01060,FNDC1-IT1
HLA-DQB1-AS1,IL10RB-DT
AC005722.4,AC132192.1
AL160408.4,AP000873.3
GSTA2,NEXN
TRIOBP,AC114488.2
LINC01333,AL512353.1
AC073848.1,AC002094.4
DRICH1,AL021328.1
SLC16A4,C6orf52
AC100801.1,LINC01568
MED4-AS1,CA4
CP,AC091982.1
MYO3B-AS1,MGP
AL589765.4,JPH1
AL162412.1,GPANK1
LINC02121,SLC6A12
MT1A,AL450322.1
AL121583.1,THAP8
AC013714.1,NREP-AS1
AL441992.1,SF3A2
LINC01432,AC017002.6
C9orf131,AC092819.3
AC068397.1,SLC35G1
LINC01043,AC007541.1
AL121759.2,PDCD10
AL356481.3,CCDC81
ENOX1-AS1,MPL
AC211486.6,LINGO1-AS1
AL078590.1,ZFP82
LINC02376,ACBD3-AS1
GKN2,NHLRC1
AC124861.2,CDHR2
AC092364.1,HERPUD2
BNC1,SI
AC093249.2,CDKL5
TRHR,RUSC1-AS1
PRSS21,GSR
GOLGA6C,KIT
KCNU1,AC091133.1
AP000961.1,LINC02777
AL359508.1,LSM10
PRAC1,AP000962.1
AC113349.2,LY6G5B
LINC01648,LCTL
TUG1,MARS
AP005209.2,ZNF609
EDNRB,AC013403.2
ST6GALNAC6,ALOX12
DSCR4,AC010511.1
PPBP,AL031283.2
